customer_id,customer_name,age,income,loan_amount,loan_purpose,approved,region,loan_to_income_ratio
10373,david schneider,52,108209,39936,business,yes,west,0.36906357142197044
10374,jonathan brown,51,142068,59338,business,no,west,0.4176732269054256
10375,amanda gonzalez,64,123527,9308,medical,yes,west,0.07535194734754345
10376,curtis berry,35,103395,38082,business,yes,west,0.3683156825765269
10377,alexander garcia,23,36015,78191,car,yes,west,2.1710676107177567
10378,mr. thomas santana,35,134510,24631,medical,no,west,0.18311649691472753
10379,brad smith,63,128983,56144,car,no,west,0.43528216896800354
10380,nicholas wilson,38,109560,5914,vacation,yes,west,0.05397955458196422
10381,jason smith,41,38096,45301,business,yes,west,1.189127467450651
10382,gregory lewis,30,50562,71237,medical,yes,west,1.4089039199398758
10383,heather williamson,41,104738,72580,medical,yes,west,0.6929672134277912
10384,melissa dixon,46,91559,52185,vacation,yes,west,0.5699603534333053
10385,jeffery hunt,61,141231,65673,vacation,yes,west,0.4650041421500945
10386,cheryl simon,23,81156,58611,vacation,no,west,0.7222016856424663
10387,thomas martinez,21,50848,76023,medical,no,west,1.4951030522341096
10388,vincent morales,41,92315,57825,business,yes,west,0.6263879109570493
10389,michelle fry,31,75852,52556,business,no,west,0.692875599852344
10390,robert martinez,36,135426,40479,business,no,west,0.29890124496034737
10391,alexander hansen,55,73548,37692,home,no,west,0.5124816446402349
10392,robert harrison,41,82151,65652,home,no,west,0.7991625178025831
10393,hunter butler,61,35426,74559,education,no,west,2.1046406594026985
10394,susan black,31,37536,77167,medical,no,west,2.0558130861040067
10395,julia brown,51,101887,32203,business,no,west,0.3160658376436641
10396,james martinez,21,89556,49359,medical,yes,west,0.5511523516012328
10397,jeffrey smith,61,94519,46784,vacation,no,west,0.49496926543869485
10398,angel nunez,52,137409,57519,car,yes,west,0.4185970351287034
10399,stephanie blake,23,132519,61622,car,no,west,0.465005018148341
10400,laura neal,52,105117,43460,business,no,west,0.41344406708715054
10401,joshua melendez,62,73030,76663,home,yes,west,1.0497466794468027
10402,allison moore,25,106306,21989,education,yes,west,0.20684627396384023
10403,cheryl delgado,63,32385,33778,home,no,west,1.0430137409294427
10404,jamie griffin,57,81746,8101,medical,no,west,0.09909965013578646
10405,timothy davis,32,47542,4074,home,yes,west,0.08569265070884692
10406,matthew pacheco,34,45223,19399,business,no,west,0.42896313822612386
10407,william robinson,64,140513,37295,vacation,no,west,0.2654202813974508
10408,leroy harrison,29,60504,71735,vacation,no,west,1.1856240909691922
10409,marie patterson,27,77558,79969,home,yes,west,1.0310864127491683
10410,scott austin,36,109694,66242,car,no,west,0.6038798840410596
10411,brian nixon,48,78784,43568,business,no,west,0.5530056864337937
10412,jeffrey allen,27,50067,79513,business,yes,west,1.5881319032496455
10413,gwendolyn thompson,34,35051,74358,business,no,west,2.1214230692419616
10414,kristina brown,52,68299,53083,home,no,west,0.7772148933366521
10415,joshua ayers,28,50167,25828,car,no,west,0.5148404329539339
10416,melissa norman,47,60502,15805,home,no,west,0.26123103368483686
10417,cindy johnson,23,81039,7289,medical,no,west,0.08994434778316612
10418,tammy peterson,47,123106,55552,vacation,yes,west,0.451253391386285
10419,heather thompson,50,92028,16605,education,yes,west,0.1804342156734907
10420,jennifer white,54,132443,11417,education,yes,west,0.08620312134276632
10421,laura wells,46,116687,77172,vacation,yes,west,0.661359020285036
10422,charles frost,57,25682,13573,education,no,west,0.5285024530799782
10423,virginia moreno,60,50204,30710,vacation,no,west,0.6117042466735718
10424,melanie diaz,42,88159,4902,medical,no,west,0.0556040789936365
10425,deborah ramirez,52,45866,6603,medical,no,west,0.14396284829721362
10426,angela bond,61,71662,76972,medical,no,west,1.0740978482319778
10427,michael mccoy,22,46131,72584,car,yes,west,1.5734321822635537
10428,john george,28,76392,4760,business,no,west,0.062310189548643834
10429,larry malone,62,69714,30692,vacation,no,west,0.44025590268812576
10430,kimberly bailey,27,123404,17092,medical,no,west,0.13850442449191275
10431,jerry parks,39,26093,73880,education,yes,west,2.831410723182463
10432,michelle moses,53,104021,11265,vacation,no,west,0.10829544034377674
10433,maxwell turner,22,35683,49195,education,yes,west,1.3786677129165148
10434,sarah brown,23,110692,17916,vacation,yes,west,0.16185451523145303
10435,joy wilson,48,66392,43649,vacation,no,west,0.6574436679117966
10436,mark henry,34,30334,15262,home,no,west,0.5031317993011143
10437,matthew payne,35,123840,60134,business,yes,west,0.485578165374677
10438,gabriela holloway,41,140288,47122,medical,yes,west,0.33589473083941607
10439,andrew hall,34,133162,16873,business,no,west,0.12671032276475272
10440,amber gonzales,60,126059,50011,medical,no,west,0.3967269294536685
10441,karina payne,38,99046,7187,education,yes,west,0.07256224380590837
10442,jeffrey miller,59,106181,79647,business,yes,west,0.7501059511588702
10443,donald welch,40,88712,79522,business,no,west,0.8964063486337812
10444,kyle brown,21,48900,34547,medical,no,west,0.7064826175869121
10445,megan jimenez,29,56107,39380,medical,yes,west,0.7018732065517671
10446,desiree price,29,144629,26723,business,yes,west,0.1847693062940351
10447,joseph west,63,81660,73316,vacation,yes,west,0.8978202302228754
10448,julia pierce,58,67822,16460,medical,yes,west,0.24269411105540975
10449,jason chase,59,135228,23379,business,no,west,0.17288579288313072
10450,darrell sullivan,49,124831,59020,home,no,west,0.47279922455159373
10451,bethany dunn,35,49646,47718,business,no,west,0.9611650485436893
10452,joseph johnson,40,79400,11802,car,yes,west,0.148639798488665
10453,mrs. julia arellano,58,90979,10645,business,no,west,0.11700502313720748
10454,cheryl cooper,61,73417,39983,vacation,no,west,0.5446013865998338
10455,janice reed,50,87038,4838,home,yes,west,0.05558491693283393
10456,anthony porter,46,131882,41416,home,yes,west,0.3140383069713835
10457,veronica martinez,26,88505,75220,vacation,yes,west,0.8498954861307271
10458,clinton blake,59,96210,29671,education,yes,west,0.308398295395489
10459,ashley cabrera,37,128499,65849,vacation,yes,west,0.5124475676853516
10460,jeffrey johnson,26,26869,75480,education,no,west,2.80918530648703
10461,kimberly rodriguez,48,78800,59447,car,yes,west,0.7544035532994924
10462,brian tyler,29,67971,55725,medical,no,west,0.8198349296023304
10463,kelly cox,47,52497,43382,medical,no,west,0.8263710307255653
10464,rhonda wood,55,120596,43953,home,yes,west,0.3644648247039703
10465,roberto perez,26,69311,26536,home,no,west,0.382854092424002
10466,dwayne robles,24,107199,9182,education,yes,west,0.08565378408380675
10467,michael williams,36,25770,69008,home,no,west,2.6778424524641053
10468,michelle tucker,43,112482,28732,business,no,west,0.25543642538361694
10469,billy burnett,43,75105,19284,business,no,west,0.25676053525064907
10470,marc williams,49,54000,13375,car,yes,west,0.24768518518518517
10471,timothy williams,61,26559,61771,business,no,west,2.3258029293271583
10472,megan greene,24,117609,51709,car,no,west,0.43966873283507213
10473,scott patrick,60,77598,68059,education,no,west,0.8770715740096394
10474,roberto thomas,60,69327,29399,business,no,west,0.4240627749650208
10475,edward sampson,44,118659,58812,car,no,west,0.49563876317851996
10476,nicholas rivers,26,31982,23839,medical,yes,west,0.7453880307673066
10477,gary oliver,60,43824,57931,car,yes,west,1.3219012413289521
10478,thomas hale,26,123412,26788,vacation,no,west,0.2170615499303147
10479,cheryl eaton,34,144142,15006,business,no,west,0.10410567357189439
10480,mary simmons,34,34147,12365,car,no,west,0.36211087357600963
10481,carolyn perez,55,32078,56728,vacation,no,west,1.7684394288920755
10482,justin park,26,110280,65878,education,no,west,0.5973703300689155
10483,alicia cox,43,110409,9056,home,yes,west,0.08202229890679202
10484,jennifer hutchinson,40,90853,48276,medical,no,west,0.5313638514963732
10485,catherine bishop,37,123644,62657,education,yes,west,0.5067532593575103
10486,nicholas young,40,136932,20060,medical,yes,west,0.14649607104256127
10487,angela flores,26,62212,10223,medical,yes,west,0.16432521057030797
10488,nicole santiago,60,108994,34573,vacation,no,west,0.3172009468411105
10489,samantha peterson,48,148517,23323,car,yes,west,0.15703926149868366
10490,scott brown,33,70456,78663,home,no,west,1.1164840467809696
10491,pamela jensen,49,88803,77920,car,yes,west,0.8774478339695732
10492,destiny gardner,40,106577,46582,car,no,west,0.43707366504968237
10493,jeff mccoy,37,47062,69201,business,yes,west,1.4704219965152352
10494,tara garcia,55,70423,33557,car,yes,west,0.47650625505871663
10495,mrs. stephanie huang md,59,133886,12793,home,no,west,0.09555143928416712
10496,gregory greene,57,145172,10452,education,no,west,0.07199735486181909
10497,mariah schneider,63,102716,58749,vacation,yes,west,0.5719556836325402
10498,kelly mitchell,43,136495,68723,car,no,west,0.5034836440895271
10499,eric montgomery,38,38384,61048,home,yes,west,1.590454355981659
10500,kathleen sims,56,134689,30943,car,yes,west,0.2297366525848436
10501,shawn smith,40,37128,43458,vacation,no,west,1.17049127343245
10502,joel robinson,27,37473,65131,medical,no,west,1.738078082886345
10503,stephanie conley,56,130283,63797,vacation,no,west,0.48968015781030527
10504,cynthia davis,62,27366,28942,car,no,west,1.057589709858949
10505,carolyn mullen dvm,21,52578,30225,business,yes,west,0.5748602076914299
10506,wesley massey,57,70649,43158,medical,yes,west,0.6108791348780591
10507,douglas alvarez,55,40327,65177,home,yes,west,1.6162124631140427
10508,david flynn,61,92101,79112,vacation,no,west,0.858970043756311
10509,brent bush,23,83136,50458,car,yes,west,0.6069332178598922
10510,robert king,55,127008,19739,medical,no,west,0.15541540690350214
10511,kaitlyn white,49,117512,54074,medical,yes,west,0.4601572605350943
10512,regina smith,29,148234,7327,education,no,west,0.049428606122751864
10513,kevin henry,57,61969,6338,medical,yes,west,0.10227694492407494
10514,nicholas cortez,62,136009,3795,vacation,no,west,0.027902565271415863
10515,sherry hall,45,102745,59603,home,no,west,0.5801060878874884
10516,margaret brown,32,37929,44773,car,yes,west,1.1804424055472067
10517,bernard price,58,35444,51129,vacation,no,west,1.4425290599255163
10518,michael thomas,27,33756,78978,medical,no,west,2.3396729470316386
10519,molly joseph,27,28453,37826,home,yes,west,1.3294204477559484
10520,andrea cowan,24,73424,28796,education,yes,west,0.3921878404881238
10521,jason choi,51,67262,45587,car,no,west,0.6777526686687877
10522,richard hurley,59,72292,65878,business,yes,west,0.9112764897914015
10523,andrew wilson,30,51326,38148,medical,yes,west,0.7432490355765109
10524,aaron ward,43,142278,33872,medical,no,west,0.23806913226219092
10525,rhonda cobb,46,114537,28975,education,yes,west,0.2529750211721976
10526,dwayne davis,43,58025,40819,home,yes,west,0.7034726411029728
10527,hannah wallace,49,39788,78891,education,yes,west,1.982783753895647
10528,joel smith,28,83939,22093,home,yes,west,0.26320304030307723
10529,zachary hayden,39,80373,32364,car,no,west,0.402672539285581
10530,tracy booth md,49,26046,29662,medical,yes,west,1.1388312984719342
10531,katherine travis,63,31646,15086,business,no,west,0.4767111167288125
10532,eric hernandez,26,76384,46933,education,yes,west,0.6144349602010892
10533,adam roberson,49,84938,67838,vacation,yes,west,0.7986766818149709
10534,melinda johnson,44,78229,42640,business,no,west,0.5450664075982052
10535,craig hill,30,118696,53305,business,yes,west,0.4490884275796994
10536,karen carlson,34,83984,42687,medical,yes,west,0.5082753857877691
10537,joel norton,26,51287,35369,medical,no,west,0.6896289508062472
10538,jennifer sanchez,24,106968,72694,vacation,yes,west,0.6795864183681101
10539,david hernandez,35,115279,24949,business,yes,west,0.21642276563814744
10540,andrea young,57,125157,42636,car,no,west,0.34066013087562025
10541,melinda garza,59,135350,49688,vacation,yes,west,0.3671074990764684
10542,parker wilson,48,45125,52088,business,yes,west,1.1543047091412741
10543,nicholas johnson,22,59836,68771,home,yes,west,1.1493248211778861
10544,robert jackson,33,82735,35635,vacation,no,west,0.4307125158639028
10545,tyler copeland,22,136720,47603,home,yes,west,0.3481787595084845
10546,brenda franklin,61,130761,21180,home,no,west,0.1619749007731663
10547,claudia walsh,52,96359,73821,home,no,west,0.7661038408451727
10548,brian wallace,25,51025,43163,education,no,west,0.8459186673199413
10549,jennifer bailey,23,57996,45350,car,no,west,0.781950479343403
10550,caleb howard,22,61020,41297,education,no,west,0.6767781055391675
10551,edward mathis,34,123655,79859,education,yes,west,0.6458210343293842
10552,michael sims,60,125576,21595,home,no,west,0.17196757342167293
10553,jeffrey johnson,64,45421,65693,car,no,west,1.4463133792739042
10554,john montgomery,49,49809,22612,car,yes,west,0.4539741813728443
10555,sean owens,58,82609,67505,business,yes,west,0.8171627788739726
10556,jack nguyen,26,42241,36694,vacation,no,west,0.868682086124855
10557,hannah strong,54,72417,8822,education,no,west,0.12182222406341052
10558,janice mccoy,28,148378,22305,vacation,no,west,0.1503255199557886
10559,michele holland,22,34068,47405,vacation,yes,west,1.3914817423975578
10560,heidi robles,46,89729,64382,car,yes,west,0.7175160761849569
10561,roy jones,37,51834,26719,medical,no,west,0.5154724698074623
10562,jessica kennedy,44,94730,60464,vacation,no,west,0.6382772089095323
10563,rebecca johnson,51,116756,53117,education,yes,west,0.4549402172051115
10564,david knapp,36,104235,6719,vacation,no,west,0.06446011416510769
10565,william reid,41,76544,64168,car,yes,west,0.8383152173913043
10566,cindy chase,58,93860,48429,medical,no,west,0.5159705945024504
10567,rebecca steele,46,68911,55331,vacation,no,west,0.8029342195005151
10568,john grimes,37,86963,39138,medical,no,west,0.4500534710164093
10569,philip love,62,64029,33831,medical,yes,west,0.5283699573630699
10570,karen martinez,24,111871,51533,home,yes,west,0.46064663764514485
10571,laura williamson,63,51832,64385,business,no,west,1.2421862941812007
10572,katherine larson,24,26432,13115,vacation,no,west,0.49617887409200967
10573,christopher burgess,39,25480,24522,vacation,yes,west,0.9624018838304552
10574,joe simpson,58,147879,64160,business,no,west,0.433868230107047
10575,lindsey strickland,45,93506,12968,car,no,west,0.13868628751096188
10576,robin mitchell,28,59433,56808,car,yes,west,0.9558326182423906
10577,annette chapman,38,140016,25681,vacation,no,west,0.18341475259970288
10578,mr. gregory gonzales dds,38,77406,22251,vacation,no,west,0.28745833656305714
10579,steven norman,27,39265,39317,business,yes,west,1.0013243346491787
10580,elizabeth hill,37,99144,58679,medical,yes,west,0.5918562898410393
10581,daniel chavez,23,97786,40544,car,no,west,0.41461967970875174
10582,michelle phelps,42,141989,63613,vacation,yes,west,0.44801357851664564
10583,joshua golden,35,25944,52330,home,yes,west,2.017036694418748
10584,joseph cunningham,51,59820,28190,home,yes,west,0.4712470745570043
10585,jessica james,56,35542,70290,business,yes,west,1.9776602329638175
10586,chad martin,46,83323,11238,car,yes,west,0.134872724217803
10587,robin jones,34,98239,11015,car,no,west,0.11212451266808497
10588,wesley morgan,37,116768,47643,vacation,no,west,0.40801418196766237
10589,christopher grant,29,84998,58478,vacation,yes,west,0.6879926586507917
10590,elizabeth long,27,124755,75033,medical,yes,west,0.6014428279427678
10591,victor harmon,47,101739,71070,car,no,west,0.698552177630997
10592,mr. shawn watkins,48,68743,27791,business,no,west,0.4042738897051336
10593,dr. sandra palmer dds,32,131222,55091,car,no,west,0.4198305162244136
10594,alexandra figueroa,37,54922,16734,vacation,yes,west,0.3046866465168785
10595,jeffrey kent,29,38965,57917,car,no,west,1.486385217502887
10596,jessica smith,64,45387,55028,home,no,west,1.212417652631811
10597,christopher hutchinson,64,59354,51136,business,yes,west,0.8615426087542541
10598,samantha williams,28,74541,28812,education,yes,west,0.3865255362820461
10599,christopher lloyd,47,28728,34882,business,no,west,1.2142160957950432
10600,andrew mcdonald,62,83193,36775,business,yes,west,0.44204440277427187
10601,dr. jean moore phd,32,114927,7829,vacation,yes,west,0.06812150321508435
10602,jennifer harvey,57,50394,42232,education,yes,west,0.8380362741596222
10603,heather brown,40,143323,29714,vacation,no,west,0.20732192320841736
10604,andrea kane,21,102835,76593,education,no,west,0.7448145086789517
10605,caleb burton,29,31480,37927,home,no,west,1.2047966963151207
10606,lisa lopez,44,76806,60717,medical,no,west,0.7905241777986095
10607,stacey munoz,54,119066,19362,business,no,west,0.16261569213713403
10608,jennifer barron,56,72232,37054,business,no,west,0.5129859342119836
10609,krista oliver,24,94642,73009,business,yes,west,0.7714228355275671
10610,howard garza,49,131985,7920,business,no,west,0.060006818956699626
10611,troy durham,43,109239,17892,home,no,west,0.1637876582539203
10612,jessica lewis,55,122636,20678,business,no,west,0.16861280537525686
10613,robert cruz,36,101656,39744,education,yes,west,0.39096560950657117
10614,christopher allen,28,134659,50789,education,yes,west,0.37716751201182247
10615,dillon schultz,47,63920,68709,car,no,west,1.074921777221527
10616,jerry jackson,59,109854,15323,home,yes,west,0.1394851348153003
10617,vanessa bailey,32,116258,64741,car,yes,west,0.5568735054791928
10618,mary richard,64,142511,73517,business,no,west,0.5158689504669814
10619,dennis pacheco,24,121536,6834,home,yes,west,0.05623025276461295
10620,katelyn solis,45,93041,5429,home,yes,west,0.05835061961930762
10621,dr. eric chandler,26,113999,58719,medical,no,west,0.5150834656444355
10622,daniel white,23,105322,49758,medical,yes,west,0.4724369077685574
10623,kevin green,59,98334,79501,car,yes,west,0.808479264547359
10624,dr. jordan weber md,44,89918,75998,car,no,west,0.8451922863053004
10625,jonathan hines,41,49253,61036,education,no,west,1.2392341583253812
10626,shawn rogers,26,130238,30605,education,yes,west,0.23499285922695373
10627,linda lopez,53,34003,64758,vacation,yes,west,1.9044790165573626
10628,aaron ross,28,106975,8553,vacation,no,west,0.07995326010750176
10629,charles duncan,53,99435,78834,vacation,yes,west,0.792819429778247
10630,angela trujillo,23,39714,15464,education,yes,west,0.3893840962884625
10631,danielle washington,22,40861,11500,home,yes,west,0.28144196177283964
10632,chelsea brown,58,140697,27729,business,yes,west,0.19708309345615044
10633,kyle donovan,60,111038,28542,car,no,west,0.2570471370161566
10634,dustin henderson,59,118960,4163,education,no,west,0.03499495628782784
10635,donna gordon,59,28316,54968,home,no,west,1.9412346376606866
10636,cheryl smith,44,103595,60728,medical,yes,west,0.5862058979680487
10637,jessica wolfe phd,41,61257,54947,business,yes,west,0.8969913642522487
10638,eric kelly,38,45710,45691,medical,no,west,0.999584336031503
10639,kelly ward,55,143993,14634,vacation,yes,west,0.1016299403443223
10640,matthew hayes,31,79433,18719,medical,no,west,0.23565772411969838
10641,john rocha,31,132896,12861,business,no,west,0.09677492174331809
10642,robert gibbs,23,105737,6774,home,yes,west,0.06406461314393258
10643,jill crosby,43,42577,4459,medical,yes,west,0.10472790473729948
10644,shane curtis,21,95530,66310,home,no,west,0.6941274992149064
10645,shelby manning,43,32506,3005,medical,yes,west,0.09244447178982342
10646,brandy barron,42,82121,75474,education,no,west,0.9190584625126338
10647,michael miller,62,92033,78369,vacation,yes,west,0.8515315158693078
10648,angela romero,50,34442,76704,business,no,west,2.2270483711747286
10649,denise stokes,22,83216,11109,car,yes,west,0.13349596231493943
10650,yvette paul,37,27410,6829,business,yes,west,0.24914264866836922
10651,isaiah hart,61,135046,17148,medical,yes,west,0.12697895531892836
10652,justin guzman dvm,40,51154,57502,medical,no,west,1.1240958673808499
10653,regina roberts,29,99202,41288,vacation,no,west,0.41620128626438985
10654,tracy thornton,31,122188,26254,education,yes,west,0.21486561691819164
10655,rodney rogers,37,46515,60960,education,yes,west,1.310544985488552
10656,sean blair,34,77718,12077,business,yes,west,0.15539514655549552
10657,keith maldonado,38,88446,42718,car,yes,west,0.48298396761865997
10658,zachary bowen,38,110968,45177,vacation,no,west,0.40711736716891356
10659,yvonne adams,64,64695,19551,business,yes,west,0.3022026431718062
10660,christina ford,28,40421,7439,car,yes,west,0.18403800004947923
10661,vanessa white,49,46008,78281,home,no,west,1.7014649626151974
10662,melissa gilmore,28,131766,40437,medical,yes,west,0.30688493238012843
10663,luke calhoun,46,113601,56179,home,yes,west,0.494529097455128
10664,lawrence ward,48,120788,26118,business,yes,west,0.21623008908169686
10665,kenneth cunningham,28,63785,64904,car,no,west,1.0175433095555382
10666,austin lewis,40,80952,5664,car,yes,west,0.06996738808182627
10667,andrew rodriguez,28,88552,37557,home,yes,west,0.42412367874243384
10668,kyle gardner,34,32005,56254,education,no,west,1.757662865177316
10669,connie galloway,33,143239,6234,education,no,west,0.043521666585217715
10670,diana scott,60,137413,49274,vacation,yes,west,0.3585832490375729
10671,sonya ross,37,78737,52470,home,no,west,0.666395722468471
10672,megan fuller,46,56811,21561,education,no,west,0.37952157152664096
10673,christopher jones,26,127761,78884,car,no,west,0.6174341152620909
10674,rebecca smith,37,143571,46513,business,yes,west,0.3239721113595364
10675,william williams,24,122887,15594,education,yes,west,0.12689706803811632
10676,stephen lowe,45,117731,33504,vacation,no,west,0.28458095149111107
10677,robert harris,27,99722,3900,car,no,west,0.03910872224784902
10678,john lynch,37,74920,43190,vacation,yes,west,0.5764815803523758
10679,patrick patterson,42,136634,36516,business,yes,west,0.2672541241565057
10680,michelle adams,48,50120,58296,car,yes,west,1.1631284916201117
10681,michelle lewis,26,95610,57024,medical,yes,west,0.5964229683087543
10682,edward allen,50,34123,72825,business,no,west,2.1341910148580134
10683,daniel gamble,30,49666,67450,medical,no,west,1.3580719204284621
10684,donald oneal,59,137602,33841,education,yes,west,0.24593392537899159
10685,sherri hawkins,34,111253,79139,vacation,yes,west,0.711342615480032
10686,lindsay harris,62,72565,36795,education,no,west,0.5070626335009991
10687,christina garrison,42,130495,47092,car,yes,west,0.3608720640637572
10688,lee sandoval,61,148730,50949,home,no,west,0.3425603442479661
10689,crystal bowman,46,130852,24209,car,yes,west,0.18501054626601046
10690,patrick reed,30,44352,7553,vacation,yes,west,0.17029671717171718
10691,jessica sanchez,22,56626,33714,vacation,yes,west,0.5953802140359552
10692,kenneth leblanc,23,136368,18441,vacation,no,west,0.1352296726504752
10693,jennifer berry,62,118189,53906,medical,no,west,0.45609997546302955
10694,alex khan,31,121825,26376,vacation,no,west,0.21650728504001643
10695,elizabeth clark,30,27659,37378,business,no,west,1.3513865287971365
10696,mark little,32,25633,16650,home,yes,west,0.6495533101860882
10697,david shields,34,40716,61831,car,yes,west,1.5185921996266825
10698,melanie sanchez,50,126532,7758,medical,no,west,0.061312553346189104
10699,joseph love,61,116336,18307,medical,no,west,0.15736315499931233
10700,gregory brewer,33,42632,12469,education,no,west,0.29247982735972977
10701,gina chambers md,50,42366,75378,car,yes,west,1.7792097436623708
10702,tony walker,58,60278,75594,car,yes,west,1.2540893858455822
10703,robert lee,31,110770,13520,vacation,no,west,0.122054707953417
10704,meghan lopez,21,144446,51780,vacation,no,west,0.3584730625977874
10705,michael lee,47,45377,70092,medical,no,west,1.5446591885757102
10706,sheri wagner,59,138920,53709,car,yes,west,0.3866181975237547
10707,christina schneider,63,124293,32886,vacation,yes,west,0.2645844898747315
10708,sydney stanley,57,92152,77032,education,yes,west,0.8359232572271899
10709,tanya greene,29,121686,52146,home,no,west,0.428529165228539
10710,cheryl vincent,63,81173,64771,medical,yes,west,0.7979377379177806
10711,thomas hines,46,33616,29613,education,yes,west,0.8809198000951928
10712,darren romero,45,34622,17084,education,yes,west,0.4934434752469528
10713,wanda jackson,37,108555,13908,business,yes,west,0.12811938648611304
10714,chelsea lyons,26,70160,30396,home,no,west,0.43323831242873434
10715,mary hall,35,64163,48606,education,yes,west,0.7575393918613531
10716,dale lewis,23,121900,72538,business,yes,west,0.5950615258408531
10717,kayla allen,51,128522,4360,business,no,west,0.033924153063288776
10718,lauren sanchez,48,107097,77781,car,yes,west,0.7262668422084653
10719,amanda washington,29,104112,7353,vacation,no,west,0.07062586445366528
10720,heather hernandez,64,95787,38378,education,no,west,0.40065979725850065
10721,aaron green,38,71278,78542,medical,yes,west,1.1019108280254777
10722,james nelson,60,118888,68769,car,yes,west,0.578435165870399
10723,steven blake,52,124023,29649,home,yes,west,0.23906049684332745
10724,gina ortiz,39,126432,79159,vacation,no,west,0.6260994052138699
10725,charles palmer,25,48419,18895,medical,no,west,0.39023936884280963
10726,molly rogers,64,119616,23872,medical,no,west,0.19957196361690743
10727,david lopez,26,52577,60805,business,no,west,1.1564942845731023
10728,jonathan martin,32,105133,36606,education,yes,west,0.3481875338856496
10729,timothy gregory,62,60557,71320,business,yes,west,1.177733375167198
10730,william warren,37,115765,68376,business,no,west,0.5906448408413596
10731,stephanie townsend,59,47645,64549,education,yes,west,1.3547906391016895
10732,derrick humphrey,27,69516,4351,education,no,west,0.06258990735945681
10733,travis morris,31,40306,68741,education,yes,west,1.7054780925916737
10734,walter cortez,54,52968,53246,business,no,west,1.005248451895484
10735,david green,22,103131,19568,vacation,no,west,0.1897392636549631
10736,yvonne berg,34,50065,75438,education,no,west,1.5068011584939578
10737,joshua miller,38,50920,41270,education,yes,west,0.8104870384917517
10738,james lam,63,130204,65330,medical,yes,west,0.5017510982765506
10739,brian donaldson,29,57636,57930,business,no,west,1.0051009785550697
10740,gregory stafford,59,147211,71265,education,no,west,0.4841010522311512
10741,felicia stanley,24,123911,65417,business,no,west,0.5279353729693086
10742,catherine white,34,105608,60045,home,yes,west,0.5685648814483751
10743,rick ramsey,31,61359,18960,car,no,west,0.30900112452940887
10744,christopher taylor,50,63413,47917,medical,yes,west,0.755633702868497
10745,jaime watts,60,94655,22123,medical,yes,west,0.23372246579684117
10746,arthur thompson,63,95847,6336,business,no,west,0.06610535541018499
10747,adam mccoy,47,33944,38889,education,yes,west,1.1456811218477492
10748,alexa wright,49,28048,59037,business,no,west,2.1048559612093554
10749,dale pham,52,62212,43310,vacation,no,west,0.6961679418761654
10750,julie english,50,94656,29684,car,yes,west,0.31359871534820827
10751,jason murphy,46,102189,18378,medical,yes,west,0.17984323165898483
10752,james munoz,50,41000,5355,medical,yes,west,0.13060975609756098
10753,janice campbell,30,124318,66286,car,yes,west,0.5331971235058479
10754,jason griffith,32,70654,60880,business,yes,west,0.8616638831488663
10755,gregory miller,53,100496,26758,medical,yes,west,0.2662593536061137
10756,brendan lewis,54,111816,56322,education,yes,west,0.5037025112685125
10757,timothy lee,38,113973,61785,business,no,west,0.542102076807665
10758,susan howard,59,50534,9737,education,yes,west,0.1926821545889896
10759,matthew moore,36,124895,76465,vacation,no,west,0.6122342767925057
10760,peter miller,24,69221,69144,vacation,yes,west,0.9988876208087141
10761,cory may,30,38339,48840,vacation,yes,west,1.2738986410704505
10762,stephen clark,48,125892,3240,home,no,west,0.02573634543894767
10763,jesse hernandez,61,60306,5052,car,no,west,0.08377275892945976
10764,emily snyder,38,105359,8334,vacation,no,west,0.07910097855902201
10765,james flores,29,83134,66974,medical,no,west,0.8056150311545216
10766,carol gentry,42,37459,79132,car,yes,west,2.1124963293200567
10767,nathan williamson,30,96717,23873,car,yes,west,0.2468335452919342
10768,kelly dominguez,60,37208,61758,education,no,west,1.6598043431520104
10769,steven white,43,78546,60352,medical,yes,west,0.7683650345020753
10770,tammy perry,63,122545,34943,home,yes,west,0.28514423273083356
10771,timothy johnson,33,142786,72052,car,no,west,0.5046152984186125
10772,andrew graves,44,82991,57197,education,no,west,0.6891952139388609
10773,jonathan herring,33,103571,13469,vacation,yes,west,0.13004605536298772
10774,eric hoffman,45,30876,57579,education,no,west,1.8648464827050135
10775,mark parsons,64,92011,19248,vacation,yes,west,0.20919237917205552
10776,donald martinez,49,104316,35074,medical,no,west,0.33622838299014535
10777,christian stone,36,144892,44738,business,yes,west,0.3087679098915054
10778,kenneth jones,60,51636,39199,business,no,west,0.7591409094430243
10779,james cooley,26,114657,30830,home,no,west,0.2688889470333255
10780,dustin singleton,28,55978,7482,vacation,no,west,0.13365965200614527
10781,matthew forbes,54,128379,9252,education,no,west,0.07206786156614399
10782,donna bridges,38,83467,6271,business,yes,west,0.07513148909149724
10783,aaron hubbard,63,50191,30828,car,yes,west,0.6142137036520492
10784,barbara heath,52,116396,63955,home,yes,west,0.5494604625588508
10785,paul herrera,30,51901,13804,vacation,yes,west,0.2659679004258107
10786,maria davis,54,36329,33455,car,no,west,0.9208896473891381
10787,emily sanchez,43,45056,45805,business,yes,west,1.0166237571022727
10788,bruce rodriguez,39,126159,6508,education,no,west,0.05158569741358127
10789,cynthia berry,40,108543,42744,business,yes,west,0.39379784970011883
